,RunId,iteration,Step,width,height,sheep_reproduce,wolf_reproduce,wolf_gain_from_food,grass,grass_regrowth_time,sheep_gain_from_food,initial_sheep,initial_wolves,diseaseLimiar,Wolves,Sheep
312,156,4,0,20,20,0.04,0.05,20,True,30,4,100,50,0.0,50,100
313,156,4,10,20,20,0.04,0.05,20,True,30,4,100,50,0.0,54,69
314,157,4,0,20,20,0.04,0.05,20,True,30,4,100,50,0.5,50,100
315,157,4,10,20,20,0.04,0.05,20,True,30,4,100,50,0.5,55,36
316,158,4,0,20,20,0.04,0.05,20,True,30,4,100,50,0.75,50,100
317,158,4,10,20,20,0.04,0.05,20,True,30,4,100,50,0.75,66,30
318,159,4,0,20,20,0.04,0.05,20,True,30,4,50,150,0.75,150,50
319,159,4,10,20,20,0.04,0.05,20,True,30,4,50,150,0.75,157,15
320,160,4,0,20,20,0.04,0.05,20,True,30,4,100,100,0.0,100,100
321,160,4,10,20,20,0.04,0.05,20,True,30,4,100,100,0.0,107,63
322,161,4,0,20,20,0.04,0.05,20,True,30,4,100,100,0.5,100,100
323,161,4,10,20,20,0.04,0.05,20,True,30,4,100,100,0.5,114,53
324,162,4,0,20,20,0.04,0.05,20,True,30,4,100,100,0.25,100,100
325,162,4,10,20,20,0.04,0.05,20,True,30,4,100,100,0.25,99,53
326,163,4,0,20,20,0.04,0.05,20,True,30,4,100,100,0.75,100,100
327,163,4,10,20,20,0.04,0.05,20,True,30,4,100,100,0.75,138,22
328,164,4,0,20,20,0.04,0.05,20,True,30,4,100,150,0.75,150,100
329,164,4,10,20,20,0.04,0.05,20,True,30,4,100,150,0.75,187,22
330,165,4,0,20,20,0.04,0.05,20,True,30,4,100,150,0.5,150,100
331,165,4,10,20,20,0.04,0.05,20,True,30,4,100,150,0.5,166,33
332,166,4,0,20,20,0.04,0.05,20,True,30,4,100,150,0.0,150,100
333,166,4,10,20,20,0.04,0.05,20,True,30,4,100,150,0.0,146,73
334,167,4,0,20,20,0.04,0.05,20,True,30,4,150,50,0.0,50,150
335,167,4,10,20,20,0.04,0.05,20,True,30,4,150,50,0.0,50,75
336,168,4,0,20,20,0.04,0.05,20,True,30,4,100,150,0.25,150,100
