,RunId,iteration,Step,width,height,sheep_reproduce,wolf_reproduce,wolf_gain_from_food,grass,grass_regrowth_time,sheep_gain_from_food,initial_sheep,initial_wolves,diseaseLimiar,Wolves,Sheep
186,16,1,100,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,35
187,17,2,0,20,20,0.04,0.05,20,True,30,4,50,50,0.25,50,50
188,17,2,10,20,20,0.04,0.05,20,True,30,4,50,50,0.25,53,37
189,17,2,20,20,20,0.04,0.05,20,True,30,4,50,50,0.25,33,32
190,17,2,30,20,20,0.04,0.05,20,True,30,4,50,50,0.25,16,29
191,17,2,40,20,20,0.04,0.05,20,True,30,4,50,50,0.25,3,23
192,17,2,50,20,20,0.04,0.05,20,True,30,4,50,50,0.25,1,27
193,17,2,60,20,20,0.04,0.05,20,True,30,4,50,50,0.25,1,27
194,17,2,70,20,20,0.04,0.05,20,True,30,4,50,50,0.25,1,36
195,17,2,80,20,20,0.04,0.05,20,True,30,4,50,50,0.25,1,34
196,17,2,90,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,26
197,17,2,100,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,26
198,18,2,0,20,20,0.04,0.05,20,True,30,4,100,100,0.25,100,100
199,18,2,10,20,20,0.04,0.05,20,True,30,4,100,100,0.25,105,54
200,18,2,20,20,20,0.04,0.05,20,True,30,4,100,100,0.25,44,15
201,18,2,30,20,20,0.04,0.05,20,True,30,4,100,100,0.25,21,9
202,18,2,40,20,20,0.04,0.05,20,True,30,4,100,100,0.25,9,13
203,18,2,50,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,15
204,18,2,60,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,15
205,18,2,70,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,17
206,18,2,80,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,21
207,18,2,90,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,26
208,18,2,100,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,30
209,19,2,0,20,20,0.04,0.05,20,True,30,4,100,50,0.25,50,100
210,19,2,10,20,20,0.04,0.05,20,True,30,4,100,50,0.25,55,61
211,19,2,20,20,20,0.04,0.05,20,True,30,4,100,50,0.25,45,25
212,19,2,30,20,20,0.04,0.05,20,True,30,4,100,50,0.25,7,12
213,19,2,40,20,20,0.04,0.05,20,True,30,4,100,50,0.25,2,11
214,19,2,50,20,20,0.04,0.05,20,True,30,4,100,50,0.25,1,14
215,19,2,60,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,17
216,19,2,70,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,26
217,19,2,80,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,31
218,19,2,90,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,35
219,19,2,100,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,25
220,20,1,0,20,20,0.04,0.05,20,True,30,4,150,150,0.25,150,150
221,20,1,10,20,20,0.04,0.05,20,True,30,4,150,150,0.25,158,65
222,20,1,20,20,20,0.04,0.05,20,True,30,4,150,150,0.25,102,18
223,20,1,30,20,20,0.04,0.05,20,True,30,4,150,150,0.25,33,9
224,20,1,40,20,20,0.04,0.05,20,True,30,4,150,150,0.25,8,9
225,20,1,50,20,20,0.04,0.05,20,True,30,4,150,150,0.25,3,12
226,20,1,60,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,19
227,20,1,70,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,23
228,20,1,80,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,28
229,20,1,90,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,31
230,20,1,100,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,29
231,21,2,0,20,20,0.04,0.05,20,True,30,4,50,100,0.25,100,50
232,21,2,10,20,20,0.04,0.05,20,True,30,4,50,100,0.25,91,39
233,21,2,20,20,20,0.04,0.05,20,True,30,4,50,100,0.25,58,26
234,21,2,30,20,20,0.04,0.05,20,True,30,4,50,100,0.25,20,20
235,21,2,40,20,20,0.04,0.05,20,True,30,4,50,100,0.25,3,20
236,21,2,50,20,20,0.04,0.05,20,True,30,4,50,100,0.25,1,18
237,21,2,60,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,32
238,21,2,70,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,30
239,21,2,80,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,31
240,21,2,90,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,36
241,21,2,100,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,37
242,22,2,0,20,20,0.04,0.05,20,True,30,4,50,150,0.25,150,50
243,22,2,10,20,20,0.04,0.05,20,True,30,4,50,150,0.25,159,29
244,22,2,20,20,20,0.04,0.05,20,True,30,4,50,150,0.25,72,25
245,22,2,30,20,20,0.04,0.05,20,True,30,4,50,150,0.25,23,23
246,22,2,40,20,20,0.04,0.05,20,True,30,4,50,150,0.25,2,27
247,22,2,50,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,25
248,22,2,60,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,24
249,22,2,70,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,29
250,22,2,80,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,28
251,22,2,90,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,29
252,22,2,100,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,30
253,23,2,0,20,20,0.04,0.05,20,True,30,4,100,150,0.25,150,100
254,23,2,10,20,20,0.04,0.05,20,True,30,4,100,150,0.25,156,61
255,23,2,20,20,20,0.04,0.05,20,True,30,4,100,150,0.25,92,25
256,23,2,30,20,20,0.04,0.05,20,True,30,4,100,150,0.25,24,10
257,23,2,40,20,20,0.04,0.05,20,True,30,4,100,150,0.25,5,8
258,23,2,50,20,20,0.04,0.05,20,True,30,4,100,150,0.25,3,7
259,23,2,60,20,20,0.04,0.05,20,True,30,4,100,150,0.25,1,9
260,23,2,70,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,10
261,23,2,80,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,16
262,23,2,90,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,21
263,23,2,100,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,29
264,24,2,0,20,20,0.04,0.05,20,True,30,4,150,50,0.25,50,150
265,24,2,10,20,20,0.04,0.05,20,True,30,4,150,50,0.25,57,65
266,24,2,20,20,20,0.04,0.05,20,True,30,4,150,50,0.25,37,22
267,24,2,30,20,20,0.04,0.05,20,True,30,4,150,50,0.25,21,11
268,24,2,40,20,20,0.04,0.05,20,True,30,4,150,50,0.25,6,7
269,24,2,50,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,9
270,24,2,60,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,9
